Date,Price,Open,High,Low,Vol.,Change %
2023-01-17,751.75,742.50,755.75,728.75,48650.0,1.08
2023-01-18,742.50,749.00,760.25,740.25,45150.0,-1.23
2023-01-19,734.50,741.75,748.75,733.50,39220.0,-1.08
2023-01-20,741.50,735.00,743.00,727.75,35440.0,0.95
2023-01-21,720.00,738.00,740.50,712.50,44960.0,-0.33333333333333326
2023-01-22,720.00,738.00,740.50,712.50,54480.0,-1.6166666666666665
2023-01-23,720.00,738.00,740.50,712.50,64000.0,-2.9
2023-01-24,734.50,720.50,739.00,719.75,44240.0,2.01
2023-01-25,741.25,735.00,746.50,734.75,41250.0,0.92
2023-01-26,752.50,741.00,758.00,738.00,47210.0,1.52
2023-01-27,750.00,752.25,753.25,744.25,41130.0,-0.33
2023-01-28,752.50,753.00,762.50,743.50,42023.333333333336,-0.11000000000000001
2023-01-29,752.50,753.00,762.50,743.50,42916.666666666664,0.10999999999999999
2023-01-30,752.50,753.00,762.50,743.50,43810.0,0.33
2023-01-31,761.25,752.50,766.75,742.00,59640.0,1.16
2023-02-01,759.75,760.75,762.50,744.50,60030.0,-0.2
2023-02-02,761.00,757.50,770.75,750.50,59110.0,0.16
2023-02-03,756.75,759.75,776.50,750.75,72370.0,-0.56
2023-02-04,750.25,758.00,766.50,745.50,67056.66666666667,-0.66
2023-02-05,750.25,758.00,766.50,745.50,61743.333333333336,-0.76
2023-02-06,750.25,758.00,766.50,745.50,56430.0,-0.86
2023-02-07,749.75,750.00,757.00,744.25,70660.0,-0.07
2023-02-08,764.75,750.00,766.00,747.75,90200.0,2.0
2023-02-09,757.25,764.75,770.50,754.75,75200.0,-0.98
2023-02-10,786.00,755.00,790.00,755.00,109950.0,3.8
2023-02-11,792.00,789.00,796.00,776.00,102723.33333333333,2.786666666666666
2023-02-12,792.00,789.00,796.00,776.00,95496.66666666667,1.773333333333333
2023-02-13,792.00,789.00,796.00,776.00,88270.0,0.76
2023-02-14,786.00,790.00,797.50,783.50,64640.0,-0.76
2023-02-15,769.25,786.00,787.25,766.75,55480.0,-2.13
2023-02-16,765.00,767.50,771.50,762.25,34050.0,-0.55
2023-02-17,765.50,765.00,771.50,759.50,32060.000000000004,0.07
2023-02-18,764.75,764.75,764.75,764.75,36490.0,-0.015
2023-02-19,764.75,764.75,764.75,764.75,40920.0,-0.1
2023-02-20,764.75,764.75,764.75,764.75,45350.0,0.0
2023-02-21,750.50,765.75,773.25,749.50,49780.0,-1.86
2023-02-22,736.50,751.75,754.00,733.00,38930.0,-1.87
2023-02-23,738.25,735.50,745.00,734.25,29840.0,0.24
2023-02-24,708.25,740.50,741.00,703.00,29660.0,-4.06
2023-02-25,696.00,708.25,710.00,691.25,27970.0,-3.283333333333333
2023-02-26,696.00,708.25,710.00,691.25,26280.0,-2.506666666666667
2023-02-27,696.00,708.25,710.00,691.25,24590.0,-1.73
2023-02-28,691.50,694.00,699.50,687.00,1970.0,-0.65
2023-03-01,697.00,691.25,698.75,691.25,210.0,0.8
2023-03-02,701.25,702.50,706.50,702.50,170.0,0.61
2023-03-03,695.75,698.75,698.75,696.75,130.0,-0.78
2023-03-04,682.50,690.75,692.25,684.75,93.33333333333334,-1.1533333333333333
2023-03-05,682.50,690.75,692.25,684.75,56.66666666666667,-1.5266666666666666
2023-03-06,682.50,690.75,692.25,684.75,20.0,-1.9
2023-03-07,684.75,696.50,703.50,689.50,60.0,0.33
2023-03-08,674.50,698.00,699.50,684.25,30.0,-1.5
2023-03-09,653.50,689.00,691.50,664.25,40.0,-3.11
2023-03-10,666.75,662.25,662.25,662.25,40.0,2.03
2023-03-11,672.25,660.50,660.75,660.50,36.666666666666664,1.6266666666666665
2023-03-12,672.25,660.50,660.75,660.50,33.333333333333336,1.2233333333333332
2023-03-13,672.25,660.50,660.75,660.50,30.0,0.82
2023-03-14,686.50,683.00,699.75,677.50,40.0,2.12
2023-03-15,702.75,697.25,706.00,692.75,50730.0,2.37
2023-03-16,699.00,704.00,704.00,691.50,43890.0,-0.53
2023-03-17,710.50,697.25,712.50,697.25,58010.0,1.65
2023-03-18,700.75,708.50,708.50,695.25,59100.0,0.6433333333333333
2023-03-19,700.75,708.50,708.50,695.25,60190.0,-0.3633333333333333
2023-03-20,700.75,708.50,708.50,695.25,61280.0,-1.37
2023-03-21,683.25,700.00,705.50,680.25,68060.0,-2.5
2023-03-22,663.50,682.50,684.00,654.00,89220.0,-2.89
2023-03-23,662.00,663.00,675.50,657.25,56070.0,-0.23
2023-03-24,688.50,660.25,700.50,656.25,114500.0,4.0
2023-03-25,698.00,691.00,706.50,680.25,95986.66666666667,3.1266666666666665
2023-03-26,698.00,691.00,706.50,680.25,77473.33333333334,2.253333333333333
2023-03-27,698.00,691.00,706.50,680.25,58960.0,1.38
2023-03-28,699.75,698.50,704.75,691.50,51080.0,0.25
2023-03-29,704.75,698.25,724.00,696.50,77190.0,0.71
2023-03-30,692.25,705.25,710.00,690.25,45510.0,-1.77
2023-03-31,692.25,692.50,701.25,681.00,58010.0,0.0
2023-04-01,693.50,697.00,710.00,691.50,55696.666666666664,0.06
2023-04-02,693.50,697.00,710.00,691.50,53383.333333333336,0.12
2023-04-03,693.50,697.00,710.00,691.50,51070.0,0.18
2023-04-04,691.50,697.00,701.50,688.00,44900.0,-0.29
2023-04-05,682.00,693.00,693.25,675.00,56290.0,-1.37
2023-04-06,675.50,682.25,685.00,671.25,55620.0,-0.95
2023-04-07,675.50,675.50,675.50,675.50,58602.5,0.0
2023-04-08,678.50,684.50,687.50,668.25,61585.0,0.14666666666666667
2023-04-09,678.50,684.50,687.50,668.25,64567.5,0.29333333333333333
2023-04-10,678.50,684.50,687.50,668.25,67550.0,0.44
2023-04-11,674.00,680.25,686.00,666.25,114950.0,-0.66
2023-04-12,679.50,673.00,683.75,673.00,111540.0,0.82
2023-04-13,667.00,680.75,680.75,664.50,91660.0,-1.84
2023-04-14,682.50,668.75,685.25,661.25,81450.0,2.32
2023-04-15,696.50,686.25,697.00,674.50,77996.66666666667,2.23
2023-04-16,696.50,686.25,697.00,674.50,74543.33333333333,2.1399999999999997
2023-04-17,696.50,686.25,697.00,674.50,71090.0,2.05
2023-04-18,698.00,693.50,707.00,689.25,44590.0,0.22
2023-04-19,681.75,699.00,699.00,680.75,31370.0,-2.33
2023-04-20,667.75,683.00,684.75,666.50,36940.0,-2.05
2023-04-21,661.75,667.75,673.25,658.00,34370.0,-0.9
2023-04-22,643.50,669.25,669.50,643.25,31570.0,-1.52
2023-04-23,643.50,669.25,669.50,643.25,28770.0,-2.14
2023-04-24,643.50,669.25,669.50,643.25,25970.0,-2.76
2023-04-25,638.75,643.50,646.75,628.25,26650.0,-0.74
2023-04-26,627.25,639.75,643.00,626.50,18040.0,-1.8
2023-04-27,614.75,628.75,630.75,610.50,18400.0,-1.99
2023-04-28,619.75,611.75,623.00,610.25,1020.0,0.81
2023-04-29,603.75,620.00,620.00,599.50,1050.0,-0.32000000000000006
2023-04-30,603.75,620.00,620.00,599.50,1080.0,-1.4500000000000002
2023-05-01,603.75,620.00,620.00,599.50,1110.0,-2.58
2023-05-02,595.50,612.00,612.75,596.50,410.0,-1.37
2023-05-03,626.25,596.00,620.75,596.00,350.0,5.16
2023-05-04,631.50,624.00,625.25,624.00,190.0,0.84
2023-05-05,647.00,646.00,663.50,643.75,80.0,2.45
2023-05-06,641.00,647.50,647.50,641.00,60.0,1.3233333333333335
2023-05-07,641.00,647.50,647.50,641.00,40.0,0.19666666666666677
2023-05-08,641.00,647.50,647.50,641.00,20.0,-0.93
2023-05-09,630.50,628.00,628.00,628.00,10.0,-1.64
2023-05-10,628.25,643.75,647.75,629.75,40.0,-0.36
2023-05-11,614.25,617.50,617.50,617.50,20.0,-2.23
2023-05-12,624.50,628.00,654.00,626.00,70.0,1.67
2023-05-13,660.75,635.00,663.75,632.50,22546.666666666668,3.046666666666667
2023-05-14,660.75,635.00,663.75,632.50,45023.333333333336,4.423333333333334
2023-05-15,660.75,635.00,663.75,632.50,67500.0,5.8
2023-05-16,647.50,661.75,664.25,640.00,62560.0,-2.01
2023-05-17,625.50,646.75,654.25,616.00,98460.0,-3.4
2023-05-18,611.75,626.25,626.50,605.50,59510.0,-2.2
2023-05-19,605.00,611.00,620.75,602.00,62740.0,-1.1
2023-05-20,606.25,607.75,613.75,596.25,62140.0,-0.6633333333333333
2023-05-21,606.25,607.75,613.75,596.25,61540.0,-0.22666666666666668
2023-05-22,606.25,607.75,613.75,596.25,60940.0,0.21
2023-05-23,622.25,607.50,624.75,594.25,57430.0,2.64
2023-05-24,606.25,621.00,624.50,602.25,61470.0,-2.57
2023-05-25,604.25,607.00,616.50,599.00,53310.0,-0.33
2023-05-26,616.00,606.00,618.50,602.50,48350.0,1.94
2023-05-27,616.88,616.88,616.88,616.88,54882.5,1.04
2023-05-28,616.88,616.88,616.88,616.88,61415.0,0.14
2023-05-29,591.00,616.75,616.75,588.75,67947.5,-2.03
2023-05-30,591.00,616.75,616.75,588.75,74480.0,-4.2
2023-05-31,594.25,591.50,595.00,573.25,73770.0,0.55
2023-06-01,610.75,594.25,617.50,593.00,80030.0,2.78
2023-06-02,619.00,610.25,622.50,602.25,69360.0,1.35
2023-06-03,624.00,621.50,631.50,615.50,69403.33333333333,1.1700000000000002
2023-06-04,624.00,621.50,631.50,615.50,69446.66666666667,0.99
2023-06-05,624.00,621.50,631.50,615.50,69490.0,0.81
2023-06-06,627.75,624.25,648.00,621.25,113880.0,0.6
2023-06-07,616.75,626.50,635.50,613.25,89270.0,-1.75
2023-06-08,626.25,616.00,629.00,611.25,98910.0,1.54
2023-06-09,630.25,624.50,632.25,618.50,113040.0,0.64
2023-06-10,633.75,629.75,638.75,622.25,106016.66666666667,0.6133333333333334
2023-06-11,633.75,629.75,638.75,622.25,98993.33333333333,0.5866666666666667
2023-06-12,633.75,629.75,638.75,622.25,91970.0,0.56
2023-06-13,636.25,634.50,649.25,626.75,106160.0,0.39
2023-06-14,630.25,638.00,639.00,625.00,70760.0,-0.94
2023-06-15,661.50,629.00,665.25,628.25,72090.0,4.96
2023-06-16,688.00,659.75,697.00,656.00,99940.0,4.01
2023-06-17,695.75,687.00,700.00,676.25,93965.0,3.29
2023-06-18,695.75,687.00,700.00,676.25,87990.0,2.57
2023-06-19,695.75,687.00,700.00,676.25,82015.0,1.8499999999999996
2023-06-20,695.75,687.00,700.00,676.25,76040.0,1.13
2023-06-21,734.50,700.50,735.50,699.25,59230.0,5.57
2023-06-22,739.00,730.25,747.00,725.50,49750.0,0.61
2023-06-23,733.25,737.00,737.75,718.75,52470.0,-0.78
2023-06-24,724.25,734.25,756.75,719.00,47433.333333333336,-0.93
2023-06-25,724.25,734.25,756.75,719.00,42396.666666666664,-1.08
2023-06-26,724.25,734.25,756.75,719.00,37360.0,-1.23
2023-06-27,685.00,724.25,725.75,681.50,21840.0,-5.42
2023-06-28,655.75,684.75,692.50,653.25,19740.0,-4.27
2023-06-29,653.00,655.50,663.75,650.75,13940.0,-0.42
2023-06-30,636.25,654.00,663.75,634.25,1370.0,-2.57
2023-07-01,628.50,630.00,642.25,628.25,1143.3333333333333,-2.12
2023-07-02,628.50,630.00,642.25,628.25,916.6666666666667,-1.67
2023-07-03,628.50,630.00,642.25,628.25,690.0,-1.22
2023-07-04,662.00,640.00,658.00,635.00,490.0,2.0549999999999997
2023-07-05,662.00,640.00,658.00,635.00,290.0,5.33
2023-07-06,647.00,654.50,654.75,640.75,190.0,-2.27
2023-07-07,639.50,642.75,646.75,642.75,60.0,-1.16
2023-07-08,636.25,641.75,645.75,637.50,46.666666666666664,-0.9433333333333332
2023-07-09,636.25,641.75,645.75,637.50,33.33333333333333,-0.7266666666666666
2023-07-10,636.25,641.75,645.75,637.50,20.0,-0.51
2023-07-11,649.50,645.00,650.00,642.75,120.0,2.08
2023-07-12,621.25,645.00,645.00,625.00,10.0,-4.35
2023-07-13,627.50,614.25,625.00,614.25,20.0,1.01
2023-07-14,641.50,639.50,663.25,637.75,50.0,2.23
2023-07-15,653.75,666.00,689.25,651.00,24560.0,2.123333333333333
2023-07-16,653.75,666.00,689.25,651.00,49070.0,2.0166666666666666
2023-07-17,653.75,666.00,689.25,651.00,73580.0,1.91
2023-07-18,670.75,649.25,675.00,642.25,54950.0,2.6
2023-07-19,727.75,669.00,730.75,664.00,148750.0,8.5
2023-07-20,727.00,725.00,750.75,711.25,136380.0,-0.1
2023-07-21,697.50,724.75,733.25,693.50,95070.0,-4.06
2023-07-22,757.50,702.00,757.50,698.75,95633.33333333333,0.16000000000000014
2023-07-23,757.50,702.00,757.50,698.75,96196.66666666667,4.38
2023-07-24,757.50,702.00,757.50,698.75,96760.0,8.6
2023-07-25,760.25,754.25,777.25,736.50,107920.0,0.36
2023-07-26,720.00,757.00,757.50,709.00,105760.0,-5.29
2023-07-27,712.75,723.25,740.00,711.75,75100.0,-1.01
2023-07-28,704.25,714.75,720.25,689.00,74610.0,-1.19
2023-07-29,665.75,702.50,703.00,660.25,84600.0,-2.6166666666666663
2023-07-30,665.75,702.50,703.00,660.25,94590.0,-4.043333333333333
2023-07-31,665.75,702.50,703.00,660.25,104580.0,-5.47
2023-08-01,652.25,670.00,675.00,643.25,69420.0,-2.03
2023-08-02,640.00,654.50,684.00,636.00,90380.0,-1.88
2023-08-03,627.00,639.25,648.25,626.25,65700.0,-2.03
2023-08-04,633.00,627.75,653.75,627.25,70990.0,0.96
2023-08-05,657.50,646.00,663.75,636.00,82170.0,1.9300000000000002
2023-08-06,657.50,646.00,663.75,636.00,93350.0,2.9000000000000004
2023-08-07,657.50,646.00,663.75,636.00,104530.0,3.87
2023-08-08,656.25,657.50,662.25,643.00,81630.0,-0.19
2023-08-09,635.00,655.50,658.25,633.50,70500.0,-3.24
2023-08-10,637.75,637.25,644.00,635.00,67430.0,0.43
2023-08-11,626.75,638.00,639.75,624.25,72250.0,-1.72
2023-08-12,616.00,632.75,635.00,605.25,66846.66666666667,-1.72
2023-08-13,616.00,632.75,635.00,605.25,61443.333333333336,-1.72
2023-08-14,616.00,632.75,635.00,605.25,56040.0,-1.72
2023-08-15,598.50,618.50,619.00,595.75,52400.0,-2.84
2023-08-16,597.75,598.75,607.50,591.50,41340.0,-0.13
2023-08-17,589.50,599.75,601.25,586.25,31440.0,-1.38
2023-08-18,613.25,589.00,615.75,588.50,32900.0,4.03
2023-08-19,599.25,618.00,620.75,595.75,30093.333333333332,1.9266666666666667
2023-08-20,599.25,618.00,620.75,595.75,27286.666666666668,-0.17666666666666675
2023-08-21,599.25,618.00,620.75,595.75,24480.0,-2.28
2023-08-22,601.75,599.00,610.75,594.50,26010.0,0.42
2023-08-23,612.50,604.25,617.00,598.25,22590.0,1.79
2023-08-24,604.00,614.75,615.00,598.25,21790.0,-1.39
2023-08-25,593.25,604.50,609.75,587.50,29000.0,-1.78
2023-08-26,588.00,593.50,599.25,584.00,26546.666666666668,-1.48
2023-08-27,588.00,593.50,599.25,584.00,24093.333333333332,-1.1800000000000002
2023-08-28,588.00,593.50,599.25,584.00,21640.0,-0.88
2023-08-29,569.75,588.00,589.00,568.75,27770.0,-3.1
2023-08-30,576.75,572.75,579.50,564.50,12820.0,1.23
2023-08-31,573.00,574.00,582.75,566.00,1700.0,-0.65
2023-09-01,567.50,574.00,585.00,571.00,730.0,-0.96
2023-09-02,572.50,569.25,575.00,567.00,572.5,-0.5
2023-09-03,572.50,569.25,575.00,567.00,415.0,-0.040000000000000036
2023-09-04,572.50,569.25,575.00,567.00,257.5,0.41999999999999993
2023-09-05,572.50,569.25,575.00,567.00,100.0,0.88
2023-09-06,581.00,577.50,587.00,576.50,310.0,1.48
2023-09-07,571.50,578.25,585.00,578.25,150.0,-1.64
2023-09-08,567.25,600.00,602.75,590.50,50.0,-0.74
2023-09-09,556.00,561.50,561.50,558.00,96.66666666666666,-1.1533333333333333
2023-09-10,556.00,561.50,561.50,558.00,143.33333333333331,-1.5666666666666667
2023-09-11,556.00,561.50,561.50,558.00,190.0,-1.98
2023-09-12,560.25,557.25,557.25,548.00,170.0,0.76
2023-09-13,569.00,562.50,565.50,562.50,40.0,1.56
2023-09-14,567.50,595.50,597.75,583.50,100.0,-0.26
2023-09-15,604.25,594.25,607.50,591.75,65390.0,6.48
2023-09-16,591.25,604.00,604.25,587.00,65233.333333333336,3.6033333333333335
2023-09-17,591.25,604.00,604.25,587.00,65076.666666666664,0.7266666666666666
2023-09-18,591.25,604.00,604.25,587.00,64920.0,-2.15
2023-09-19,584.00,588.00,592.75,581.00,58590.0,-1.23
2023-09-20,588.75,585.25,596.25,581.50,63640.0,0.81
2023-09-21,575.75,589.00,590.25,575.00,50330.0,-2.21
2023-09-22,579.50,576.50,582.50,572.75,45560.0,0.65
2023-09-23,589.00,577.00,590.00,573.75,45273.333333333336,0.98
2023-09-24,589.00,577.00,590.00,573.75,44986.666666666664,1.31
2023-09-25,589.00,577.00,590.00,573.75,44700.0,1.64
2023-09-26,589.00,589.00,596.75,583.25,48880.0,0.0
2023-09-27,579.50,589.25,594.50,578.50,55810.0,-1.61
2023-09-28,578.75,580.50,583.50,575.25,43970.0,-0.13
2023-09-29,541.50,579.50,585.50,540.00,123780.0,-6.44
2023-09-30,564.75,545.00,567.00,541.25,114640.0,-2.8633333333333337
2023-10-01,564.75,545.00,567.00,541.25,105500.0,0.7133333333333329
2023-10-02,564.75,545.00,567.00,541.25,96360.0,4.29
2023-10-03,568.50,568.25,575.00,562.75,75410.0,0.66
2023-10-04,560.00,567.50,569.75,551.75,66480.0,-1.5
2023-10-05,578.25,559.75,580.25,559.00,69810.0,3.26
2023-10-06,568.25,576.00,580.25,566.50,50140.0,-1.73
2023-10-07,572.75,573.25,581.50,570.00,48790.0,-0.89
2023-10-08,572.75,573.25,581.50,570.00,47440.0,-0.050000000000000044
2023-10-09,572.75,573.25,581.50,570.00,46090.0,0.79
2023-10-10,558.50,573.75,574.75,555.50,48420.0,-2.49
2023-10-11,556.00,559.00,560.75,551.00,43900.0,-0.45
2023-10-12,571.50,557.25,574.50,547.25,83010.0,2.79
2023-10-13,579.75,572.00,586.25,569.50,87480.0,1.44
2023-10-14,577.25,580.00,588.50,575.25,77243.33333333333,0.8166666666666667
2023-10-15,577.25,580.00,588.50,575.25,67006.66666666667,0.19333333333333336
2023-10-16,577.25,580.00,588.50,575.25,56770.0,-0.43
2023-10-17,570.50,577.00,582.25,568.50,53410.0,-1.17
2023-10-18,580.25,572.50,584.00,571.25,52740.0,1.71
2023-10-19,594.00,579.75,594.50,576.50,65379.99999999999,2.37
2023-10-20,586.00,594.00,604.50,583.25,81520.0,-1.35
2023-10-21,587.25,586.50,595.25,582.00,70476.66666666667,-0.8300000000000001
2023-10-22,587.25,586.50,595.25,582.00,59433.33333333333,-0.31000000000000005
2023-10-23,587.25,586.50,595.25,582.00,48390.0,0.21
2023-10-24,580.50,587.75,588.00,572.75,47630.0,-1.15
2023-10-25,568.50,580.00,586.25,567.00,57950.0,-2.07
2023-10-26,579.50,569.25,580.50,563.25,72440.0,1.93
2023-10-27,575.50,580.25,582.50,571.00,48610.0,-0.69
2023-10-28,566.00,576.00,577.00,565.25,52576.666666666664,-1.01
2023-10-29,566.00,576.00,577.00,565.25,56543.333333333336,-1.33
2023-10-30,566.00,576.00,577.00,565.25,60510.0,-1.65
2023-10-31,556.25,568.25,568.50,554.50,72020.0,-1.72
2023-11-01,561.75,557.50,564.75,554.75,58780.0,0.99
2023-11-02,565.50,562.25,569.50,557.25,53490.0,0.67
2023-11-03,572.50,565.75,574.50,563.75,41970.0,1.24
2023-11-04,575.75,573.00,577.75,566.50,50880.0,1.0166666666666666
2023-11-05,575.75,573.00,577.75,566.50,59790.0,0.7933333333333332
2023-11-06,575.75,573.00,577.75,566.50,68700.0,0.57
2023-11-07,570.25,574.00,582.25,564.50,106300.0,-0.96
2023-11-08,592.25,571.50,598.75,570.25,144370.0,3.86
2023-11-09,580.75,590.00,592.50,573.00,85080.0,-1.94
2023-11-10,575.25,581.75,583.00,570.75,68740.0,-0.95
2023-11-11,579.00,575.00,582.00,567.25,72696.66666666667,-0.41666666666666663
2023-11-12,579.00,575.00,582.00,567.25,76653.33333333333,0.1166666666666667
2023-11-13,579.00,575.00,582.00,567.25,80610.0,0.65
2023-11-14,572.00,581.00,585.00,570.25,65170.0,-1.21
2023-11-15,560.50,572.75,579.25,557.00,83310.0,-2.01
2023-11-16,553.50,562.25,562.50,547.00,57400.0,-1.25
2023-11-17,550.75,555.75,557.75,547.00,51400.0,-0.5
2023-11-18,543.50,550.75,554.00,541.00,48523.333333333336,-0.7733333333333334
2023-11-19,543.50,550.75,554.00,541.00,45646.666666666664,-1.0466666666666669
2023-11-20,543.50,550.75,554.00,541.00,42770.0,-1.32
2023-11-21,555.00,544.00,557.00,541.75,43240.0,2.12
2023-11-22,555.75,556.00,563.50,554.50,29110.0,0.14
2023-11-23,548.75,555.00,555.75,546.50,27655.0,-0.5599999999999999
2023-11-24,548.75,555.00,555.75,546.50,26200.0,-1.26
2023-11-25,534.25,550.00,552.75,527.50,31293.333333333332,-1.72
2023-11-26,534.25,550.00,552.75,527.50,36386.666666666664,-2.18
2023-11-27,534.25,550.00,552.75,527.50,41480.0,-2.64
2023-11-28,543.75,534.00,545.50,528.00,31630.0,1.78
2023-11-29,556.00,544.50,559.00,542.75,19770.0,2.25
2023-11-30,570.25,557.50,570.25,555.50,1560.0,2.56
2023-12-01,577.00,569.25,577.50,569.25,670.0,1.18
2023-12-02,595.75,583.00,583.00,583.00,570.0,1.87
2023-12-03,595.75,583.00,583.00,583.00,470.0,2.56
2023-12-04,595.75,583.00,583.00,583.00,370.0,3.25
2023-12-05,620.75,601.00,619.25,597.75,580.0,4.2
2023-12-06,615.75,625.75,634.00,621.75,50.0,-0.81
2023-12-07,626.00,622.75,622.75,622.75,90.0,1.66
2023-12-08,615.00,618.75,619.00,618.00,20.0,-1.76
2023-12-09,591.25,632.00,633.25,607.25,80.0,-2.46
2023-12-10,591.25,632.00,633.25,607.25,140.0,-3.1599999999999997
2023-12-11,591.25,632.00,633.25,607.25,200.0,-3.86
2023-12-12,607.00,609.75,628.75,608.25,150.0,2.66
2023-12-13,585.25,624.25,626.50,602.50,210.0,-3.58
2023-12-14,594.00,608.00,619.50,606.50,150.0,1.5
2023-12-15,629.25,616.00,630.00,610.75,52710.0,5.93
2023-12-16,617.00,629.75,632.00,614.75,49670.0,3.3033333333333332
2023-12-17,617.00,629.75,632.00,614.75,46630.0,0.6766666666666667
2023-12-18,617.00,629.75,632.00,614.75,43590.0,-1.95
2023-12-19,622.75,618.25,624.25,611.25,42920.0,0.93
2023-12-20,610.00,622.50,625.25,609.00,39370.0,-2.05
2023-12-21,612.50,611.50,617.25,610.25,33650.0,0.41
2023-12-22,616.25,612.50,618.25,610.75,26130.0,0.61
2023-12-23,636.25,615.00,639.75,611.50,29765.0,1.27
2023-12-24,636.25,615.00,639.75,611.50,33400.0,1.9300000000000002
2023-12-25,636.25,615.00,639.75,611.50,37035.0,2.59
2023-12-26,636.25,615.00,639.75,611.50,40670.0,3.25
2023-12-27,623.00,636.00,637.50,619.25,38060.0,-2.08
2023-12-28,631.50,624.25,636.25,621.75,32250.0,1.36
2023-12-29,628.00,631.00,633.50,621.50,34750.0,-0.55
2023-12-30,606.75,628.75,628.75,604.75,41430.0,-1.2575
2023-12-31,606.75,628.75,628.75,604.75,48110.0,-1.965
2024-01-01,606.75,628.75,628.75,604.75,54790.0,-2.6725000000000003
2024-01-02,606.75,628.75,628.75,604.75,61470.0,-3.38
2024-01-03,600.25,608.00,609.75,598.25,64000.0,-1.07
2024-01-04,613.50,601.50,614.50,591.25,63690.0,2.21
2024-01-05,616.00,613.00,621.50,611.50,43100.0,0.41
2024-01-06,596.25,617.00,617.25,593.00,52193.333333333336,-0.7966666666666669
2024-01-07,596.25,617.00,617.25,593.00,61286.66666666667,-2.0033333333333334
2024-01-08,596.25,617.00,617.25,593.00,70380.0,-3.21
2024-01-09,610.00,596.00,613.75,594.00,57130.0,2.31
2024-01-10,610.75,610.25,612.00,603.75,40390.0,0.12
2024-01-11,603.75,610.00,614.75,602.00,38910.0,-1.15
2024-01-12,596.00,604.00,611.75,587.25,82710.0,-1.28
2024-01-13,582.00,596.00,602.25,576.75,77375.0,-1.5475
2024-01-14,582.00,596.00,602.25,576.75,72040.0,-1.815
2024-01-15,582.00,596.00,602.25,576.75,66705.0,-2.0825
2024-01-16,582.00,596.00,602.25,576.75,61370.0,-2.35
2024-01-17,582.50,581.50,595.75,577.75,69550.0,0.09
2024-01-18,585.50,583.50,587.00,573.25,50950.0,0.52
2024-01-19,593.25,586.25,598.00,584.75,48390.0,1.32
2024-01-20,596.50,593.50,600.25,587.00,44383.333333333336,1.0633333333333335
2024-01-21,596.50,593.50,600.25,587.00,40376.666666666664,0.8066666666666668
2024-01-22,596.50,593.50,600.25,587.00,36370.0,0.55
2024-01-23,596.50,596.00,606.75,593.75,42180.0,0.0
2024-01-24,610.75,598.00,612.25,596.50,56700.0,2.39
2024-01-25,612.25,611.50,617.25,606.50,54710.0,0.25
2024-01-26,600.25,612.00,614.00,592.25,69590.0,-1.96
2024-01-27,593.50,601.25,601.75,587.50,60220.0,-1.68
2024-01-28,593.50,601.25,601.75,587.50,50850.0,-1.4
2024-01-29,593.50,601.25,601.75,587.50,41480.0,-1.12
2024-01-30,605.50,593.50,606.75,584.50,51990.0,2.02
2024-01-31,595.25,605.00,605.00,591.75,43150.0,-1.69
2024-02-01,601.50,595.25,603.00,587.00,62580.0,1.05
2024-02-02,599.75,601.50,611.50,595.75,66720.0,-0.29
2024-02-03,590.25,600.00,601.75,586.75,61560.0,-0.72
2024-02-04,590.25,600.00,601.75,586.75,56400.0,-1.15
2024-02-05,590.25,600.00,601.75,586.75,51240.0,-1.58
2024-02-06,595.00,590.50,597.50,588.00,47580.0,0.8
2024-02-07,602.00,594.75,606.75,590.75,79580.0,1.18
2024-02-08,588.50,601.25,602.00,583.75,78670.0,-2.24
2024-02-09,596.75,591.25,605.50,588.00,100820.0,1.4
2024-02-10,597.50,596.25,603.00,588.50,90223.33333333333,0.9766666666666666
2024-02-11,597.50,596.25,603.00,588.50,79626.66666666667,0.5533333333333332
2024-02-12,597.50,596.25,603.00,588.50,69030.0,0.13
2024-02-13,597.50,597.00,603.50,592.25,82480.0,0.0
2024-02-14,585.50,597.25,597.75,577.50,84590.0,-2.01
2024-02-15,567.00,585.75,585.75,565.25,79700.0,-3.16
2024-02-16,560.50,566.00,571.75,556.75,53030.0,-1.15
2024-02-17,582.75,558.50,585.00,555.25,53047.5,0.13000000000000012
2024-02-18,582.75,558.50,585.00,555.25,53065.0,1.4100000000000001
2024-02-19,582.75,558.50,585.00,555.25,53082.5,2.69
2024-02-20,582.75,558.50,585.00,555.25,53100.0,3.97
2024-02-21,583.25,581.75,584.75,574.00,35040.0,0.09
2024-02-22,583.25,582.00,600.00,579.75,40230.0,0.0
2024-02-23,573.50,584.75,592.50,572.50,30810.0,-1.67
2024-02-24,577.25,573.50,578.75,562.00,28473.333333333332,-0.8966666666666666
2024-02-25,577.25,573.50,578.75,562.00,26136.666666666668,-0.1233333333333333
2024-02-26,577.25,573.50,578.75,562.00,23800.0,0.65
2024-02-27,586.00,576.00,591.75,575.50,15960.0,1.52
2024-02-28,571.00,586.50,588.00,569.75,13390.0,-2.56
2024-02-29,577.50,570.00,582.00,567.00,1250.0,1.14
2024-03-01,560.00,577.75,577.75,558.25,550.0,-3.03
2024-03-02,563.50,564.00,564.00,564.00,403.33333333333337,-1.8099999999999998
2024-03-03,563.50,564.00,564.00,564.00,256.6666666666667,-0.5899999999999999
2024-03-04,563.50,564.00,564.00,564.00,110.0,0.63
